Region,Heritage_True,Heritage_Type,Period,Latitude,Longitude,Heritage_Name
1,2,1,1,34.85839652,128.4782645,학산 영등포 지석묘(鶴山 永登蒲 支石墓)
1,2,1,1,34.953478,128.6539233,하청리 지석묘(河淸里 支石墓)
1,2,1,1,34.93503282,128.6568358,중리 지석묘(中里 支石墓)
1,2,1,2,34.91459362,128.6565239,죽토삼거리 고분군(竹土三距離 古墳群)
1,2,1,2,34.853696,128.570539,외간리 고분군(外看里 古墳群)
1,2,1,4,34.80589857,128.5848008,오송리 고분군(五松里 古墳群)
1,2,1,1,34.96189455,128.6564646,실전리 지석묘(實田里 支石墓)
1,2,1,1,34.849373,128.484824,술역리 지석묘(述亦里 支石墓)
1,2,1,1,34.840655,128.696186,소동리 지석묘(小洞里 支石墓)
1,2,1,2,34.94590124,128.6230109,동리 고분군(東里 古墳群)
1,2,1,1,34.928152,128.653366,도봉골 지석묘(支石墓)
1,2,1,1,34.878752,128.477764,광리 지석묘(廣里支石墓)
1,2,4,5,34.82501073,128.474188,화도 봉수대(火島 烽燧臺)
1,2,4,2,34.9546126,128.6529294,하청리 토기 산포지(河淸里 土器 散布地)
1,2,4,1,34.95760015,128.655816,창동 무문토기 주거지
1,2,4,5,34.85242525,128.5893351,제기 및 고서적(祭器 및 古書籍)
1,2,4,1,34.968419,128.729734,이수도 패총(利水島 貝塚)
1,2,4,5,34.90219572,128.7140589,옥포만호비(玉浦萬戶碑)
1,2,4,2,34.833527,128.600928,오수리 토기 산포지(烏首里 土器 散佈地)
1,1,4,4,34.834547,128.494751,술역리 내평숲(述亦里 內坪숲)
1,2,3,5,34.884738,128.6370412,수월산성(水月山城)
1,2,1,1,34.91430108,128.680115,송정리 지석묘(松亭里 支石墓)
1,2,4,1,34.816516,128.538517,산달도 패총(産達島 貝塚)
1,2,4,5,34.835203,128.534692,법동리 분청도요지(法東里 粉靑陶窯地)
1,2,4,7,34.84612716,128.6120666,명진리 유적(明珍里 遺蹟)
1,2,4,1,34.886393,128.548935,망산 봉수대(望山 烽燧臺)
1,2,1,1,34.93251365,128.652402,대촌 지석묘(大村 支石墓)
1,2,4,1,34.788175,128.712466,내도 패총(內島 貝塚)
1,2,4,1,34.847579,128.592294,남산패총(南山貝塚)
1,2,3,5,34.78935417,128.598434,율포산성(栗浦山城)
1,2,4,6,34.931554,128.715183,김영삼 대통령 생가 (金泳三 前 大統領 生家)
1,2,4,6,34.88167039,128.7253181,옥포정(玉浦亭)
1,2,4,5,34.852135,128.5958997,반곡서원(盤谷書院)
2,2,4,3,35.8072659,129.2120919,경주 포석정지
2,2,2,2,35.83895473,129.2334234,경주 황룡사지
2,2,2,3,35.81767108,129.2439626,경주 망덕사지
2,2,2,3,35.81989097,129.2426113,경주 사천왕사지
2,2,2,2,35.82857455,129.2068918,경주 흥륜사지
2,2,3,2,35.83250116,129.224003,경주 월성
2,2,3,3,35.83499582,129.2265066,경주 동궁과 월지
2,2,4,2,35.83299942,129.2190006,경주 계림
2,2,1,3,35.82515257,129.1877981,경주 무열왕릉
2,2,1,3,35.84358181,129.1913568,경주 김유신묘
2,2,3,2,35.81702268,129.2296004,경주 남산신성
2,2,1,3,35.76290438,129.1879802,경주 경덕왕릉
2,2,1,2,35.88694546,129.2016288,경주 진덕여왕릉
2,2,3,5,35.84438302,129.0606908,경주 부산성
2,2,1,3,35.75995843,129.3200866,경주 원성왕릉
2,2,1,3,35.77777434,129.2972478,경주 구정동 방형분
2,2,1,3,35.78762563,129.2808982,경주 성덕왕릉
2,2,1,3,35.84365634,129.2452756,경주 헌덕왕릉
2,2,1,3,36.01823005,129.2073758,경주 흥덕왕릉
2,2,2,3,35.74848762,129.4765417,경주 감은사지
2,2,1,2,35.83282793,129.1214421,경주 금척리 고분군
2,2,2,3,35.80678997,129.3876027,경주 장항리 사지
2,2,2,3,35.69771404,129.3495005,경주 원원사지
2,2,3,2,35.83578073,129.2552532,경주 명활성
2,2,3,3,35.67030974,129.3357299,관문성
2,2,2,3,35.83519514,129.2817894,경주 천군동 사지
2,2,4,3,35.84509839,129.2239474,경주 성동동 전랑지
2,2,4,2,35.7965161,129.242312,경주 서출지
2,2,1,3,35.82551037,129.18614,경주 서악동 고분군
2,2,1,3,35.7381426,129.4867725,경주 문무대왕릉
2,2,4,3,35.74446465,129.4838097,경주 이견대
2,2,4,3,35.86654817,129.2168464,경주 동부 사적지대
2,2,4,2,35.82779676,129.2289745,경주 낭산 일원
2,2,1,2,35.8237264,129.2082346,경주 오릉
2,2,1,2,35.81412659,129.2204246,경주 일성왕릉
2,2,1,2,35.85229759,129.2323858,경주 탈해왕릉
2,2,1,2,35.83669475,129.2134669,경주 미추왕릉
2,2,1,2,35.84382659,129.1921683,경주 법흥왕릉
2,2,1,2,35.82907895,129.1834188,경주 진흥왕릉
2,2,1,2,35.82829607,129.184202,경주 현안왕릉
2,2,1,2,35.83271523,129.2509299,경주 진평왕릉
2,2,1,2,35.81806708,129.24608,경주 신문왕릉
2,2,1,2,35.82370737,129.2424082,경주 선덕여왕릉
2,2,1,3,35.82143187,129.2501779,경주 효공왕릉
2,2,1,3,35.78746967,129.2810346,경주 효소왕릉
2,2,1,3,35.81241771,129.2596621,경주 신무왕릉
2,2,1,3,35.79914218,129.2409162,경주 정강왕릉
2,2,1,2,35.80239911,129.2402665,경주 헌강왕릉
2,2,1,2,35.83329547,129.2184403,경주 내물왕릉
2,2,1,3,35.8212264,129.176492,경주 전 민애왕릉
2,2,1,3,35.7988071,129.2083269,경주 배동 삼릉
2,2,1,3,35.78979376,129.1794014,경주 희강왕릉
2,2,1,2,35.80546749,129.211449,경주 지마왕릉
2,2,1,3,35.79600544,129.20862,경주 경애왕릉
2,2,4,3,35.92500821,129.274463,경주 화산리 회유토기요지
2,2,4,2,35.81605658,129.2125465,경주 나정
2,2,4,2,35.82936254,129.2133693,경주 재매정
2,2,4,4,35.83458762,129.2588894,경주 동방동 와요지
2,2,4,2,35.82784026,129.2289423,경주 남산 일원
2,2,4,3,35.86152363,129.2243263,경주 용강동 고분
2,2,2,2,35.82503744,129.2152962,경주 천관사지
2,2,1,2,35.78064404,129.3005613,경주 구정동 고분군
2,2,2,2,35.82613413,129.2542863,경주 보문동 사지
2,2,4,3,35.86624569,129.2209491,경주 용강동 원지 유적
2,2,4,3,35.86096092,129.2963232,경주 손곡동과 물천리 유적
2,2,4,3,35.82945103,129.2180476,경주 춘양교지와 월정교지
2,2,1,2,35.86732707,129.2114151,경주 황성동 고분
2,2,2,2,35.79021022,129.3320817,경주 불국사
2,2,4,2,35.83756562,129.2130171,경주 대릉원 일원
2,2,1,2,35.83048905,129.1841503,경주 진지왕릉
2,2,1,3,35.83048905,129.1841503,경주 문성왕릉
2,2,2,3,35.83011328,129.2221832,경주 인왕동 사지
2,2,2,2,35.84070146,129.2338621,경주 분황사지
2,2,4,3,35.840556,129.235833,경주 구황동원지 유적 일원
3,2,4,5,35.776999,128.288799,봉평리 암각화(鳳坪里 岩刻畵)
3,2,1,5,35.839699,128.408799,나씨할매릉
3,2,2,7,35.828199,128.434999,미륵불상
3,2,1,5,35.724199,128.356999,대분
3,2,4,5,35.68458925,128.2240525,매림서원(梅林書院)
3,2,2,5,35.72985926,128.2395001,대곡사(용화재) 大谷祠(龍華齋)
3,2,4,5,35.8135001,128.389299,지지재
3,2,4,5,35.6781001,128.3411982,남와구거
3,2,4,5,35.67969765,128.339899,모현정(慕賢亭)
3,2,4,5,35.8033001,128.3830001,후송재
4,2,2,5,34.71734146,128.0415858,무민사
4,2,4,5,34.94194254,127.8761835,자암 김구비
4,2,4,5,34.83195528,127.8991855,봉천사 묘정비
4,2,4,6,34.835202,127.8945289,영모문
5,2,3,2,35.8281768,128.6028814,봉덕토성(용두토성)
5,2,4,5,35.8594593,128.4863475,신당동석장승
5,1,4,7,35.85355,128.4815,대구읍지
5,1,4,7,35.85355,128.4815,허암유고
5,1,4,7,35.8219,128.5506,대구보성선원 목조석가여래삼존좌상 복장불서
5,1,4,7,35.85355,128.4815,삼국사기
5,1,4,7,35.85355,128.4815,북정록
5,1,4,7,35.83523,128.5503,영제시조
5,1,4,7,35.83583,128.5461,모필장
5,1,4,7,35.85355,128.4815,삼경합부
5,1,4,7,35.85355,128.4815,천사일로일기
5,1,4,7,35.85355,128.4815,사조선록 상
5,1,4,7,35.85355,128.4815,소수서원 관련 고문서
5,2,4,6,35.89225392,128.5961422,체화당
5,2,4,5,35.89431754,128.5974854,용담재
5,2,4,6,35.91085083,128.6289445,의현사
5,2,4,5,35.91177692,128.6304256,압로정
5,2,4,6,35.90750401,128.563563,경의재
5,2,4,7,35.90918398,128.5608938,영모재
5,2,4,6,35.900275,128.555558,동원각
5,2,4,5,35.92434415,128.6017468,화수정
5,2,4,5,35.92541457,128.6163491,영사재
5,2,4,5,35.92517331,128.5932699,서계서원
5,2,4,5,35.92524386,128.5930326,환성정
5,2,4,5,35.92133983,128.5933026,송계당
5,2,4,6,35.92138034,128.5935827,능성세가
5,2,4,7,35.92306243,128.5930828,일신정
5,2,4,6,35.94353243,128.617809,이우당
5,2,4,5,35.95523688,128.618499,오사재
5,2,4,5,35.91525084,128.5378935,매양서원
5,2,4,6,35.93619735,128.5527042,구천서당
5,2,4,6,35.93161219,128.5734869,운곡서당
5,2,4,6,35.96998208,128.5899639,도남재
5,2,4,5,35.89111438,128.5794412,효사각
5,2,4,5,35.89440597,128.5974987,서명보효자각
5,2,4,6,35.90580888,128.6136055,달성서공송덕비
5,2,4,5,35.8889103,128.6141097,석빙고비
5,2,4,7,35.88909849,128.6143217,이방정건학 유공불망비
5,2,4,6,35.91268456,128.6299458,의사소몽 채기중 순국기념비
5,2,4,7,35.89684699,128.5501013,판관서유교 영세불망비
5,2,4,5,35.90750401,128.563563,태충각
5,2,4,5,35.92508406,128.5939979,효열각
5,2,4,6,35.96099246,128.5852739,창열각
5,2,4,5,35.96601028,128.585688,정효각
5,2,2,7,35.96373101,128.5434195,읍내동 마애불상
5,2,2,7,35.92862505,128.5705064,구암동사지 미륵불좌상
5,2,4,5,35.94705538,128.6145334,연경동 광해군태실
5,2,4,7,35.93776809,128.6046528,연자방아
5,1,4,7,35.87279,128.5455,날뫼북춤
5,1,4,7,35.87279,128.5455,천왕메기
5,1,4,7,35.88076,128.5269,동부민요
5,2,4,4,35.877051,128.646751,하효자정려각
5,2,4,5,35.8774888,128.648561,독무재
5,2,4,5,35.85259994,128.7186827,고산서당
5,2,4,6,35.83547431,128.608343,야수정
5,2,4,5,35.831023,128.702044,노변동 사직단
5,2,1,1,35.82748768,128.6115346,상동 지석묘군
5,2,1,1,35.841972,128.714492,사월동 지석묘군
5,1,4,5,35.82036,128.6155,입학도설
5,1,4,5,35.85791,128.6526,묘법연화경 권4~7
5,1,4,4,35.85209,128.6294,감지금은니문수최상승무생계법(묘덕계첩)
5,1,4,4,35.86696,128.6438,천태사교의 집해
5,1,4,4,35.86015,128.661,대구 동대사 고려불경 일괄
5,2,4,5,35.83563061,128.6066242,이공제비 및 군수이후범선영세불망비
5,2,4,5,35.87526387,128.658229,대구부수성비
5,2,4,5,35.87526387,128.658229,영영축성비
6,2,4,5,36.60479996,128.2098557,문경 만산재
6,2,4,5,36.64051681,128.248879,문경 부훤당고택
6,2,4,5,36.68786495,128.2791574,문경 선성김씨 고택
7,1,4,7,35.0840801,128.911816,낙동강하류철새도래지
7,1,4,7,35.12038223,128.895595,불설장수멸죄호제동자다라니경
7,1,4,7,35.162748,128.863357,범방동 삼층석탑
7,2,4,6,35.01017742,128.8264154,가덕도 등대
7,1,4,7,35.1360839,128.9210777,목조각장
7,2,3,5,35.030474,128.818527,천성진성
7,2,4,5,35.05234627,128.8312687,가덕도 척화비
7,1,4,7,35.01017742,128.8264154,가덕도 동백군락지
7,2,1,2,35.136142,128.875811,생곡동 가달고분군
7,2,4,1,35.15474323,128.8819742,범방동 패총
7,2,3,5,35.195187,128.898869,김해죽도왜성
7,2,4,2,35.096806,128.820591,망산도 유주암
7,2,2,6,35.11776054,128.9190504,청량사
7,2,2,6,35.13191917,128.8841989,용적사
7,2,4,5,35.0390826,128.970978,다대진 동헌
7,2,4,5,35.0603551,128.9720893,윤공단
7,2,4,5,35.0442995,128.9694173,정운공순의비
7,1,4,7,35.0390826,128.970978,몰운대
7,2,2,5,35.16383023,129.087574,마하사
7,2,2,5,35.18411705,129.0906012,혜원정사
7,1,4,7,35.1908,129.0537,조선왕조실록 태백산본
7,2,1,2,35.185542,129.091659,연산동고분군
7,2,3,2,35.180389,129.096111,배산성지
7,2,4,1,35.07121624,129.0796689,동삼동패총
7,1,4,7,35.05536,129.0846,부산영도태종대
7,1,4,7,35.08966,129.0489,묘법연화경 권4-7
7,1,4,7,35.08259,129.051,지장사왕도
7,1,4,7,35.08259,129.051,아미타극락회상도
7,1,4,7,35.08259,129.051,복천사 조상경
7,1,4,7,35.08259,129.051,선원제전집도서
7,1,4,7,35.0836,129.0572,해련사 동래부 인상
7,1,4,7,35.0836,129.0572,해련사 장엄의식구
7,1,4,7,35.08259,129.051,석가영산회상도
7,1,4,7,35.08259,129.051,복천사 독성도 및 복장유물 일괄
7,1,4,7,35.08259,129.051,복천사 현왕도 및 복장유물 일괄
7,1,4,7,35.08259,129.051,복천사 석조석가여래 및 보살좌상
7,1,4,7,35.07856,129.0802,백자철화운룡문호
7,1,4,7,35.07856,129.0802,농기
7,1,4,7,35.07856,129.0802,조행일록
7,1,4,7,35.07856,129.0802,죽천이공행정록
7,1,4,7,35.07856,129.0802,한글조선전도
7,1,4,7,35.07856,129.0802,이원찬 필 호도
7,1,4,7,35.07856,129.0802,나전칠국화모란넝쿨무늬상자
7,1,4,7,35.07856,129.0802,박주부 초상
7,2,4,6,35.1810537,129.1982213,송정역
7,2,2,5,35.1918145,129.1528777,"장산 마고당, 천제당"
7,2,4,4,35.1521034,129.150524,해운대석각
7,1,4,7,35.1545294,129.1349992,동백섬
7,2,4,5,35.2294249,129.1591064,삼절사
8,2,4,7,36.57573217,128.5850896,경덕사(敬德祠)
8,2,4,5,36.5734542,128.5818436,어필영정각(御筆影幀閣)
8,2,4,5,36.57407872,128.5820396,침류정(枕流亭)
8,2,2,4,36.5725661,128.619789,국신당(國神堂)
8,2,4,6,36.62721176,128.5730328,취적헌(取適軒)
8,2,4,7,36.5969226,128.5208178,동명고택(東冥古宅)
8,2,4,7,36.58373538,128.5459836,역동재(?洞齋)
8,2,4,5,36.57924205,128.5490422,홍문(紅門)
8,2,4,5,36.58771217,128.5564004,봉암서원(鳳巖書院)
8,2,4,5,36.63449407,128.5665981,서간사(西磵祠)
8,2,4,5,36.56966755,128.668959,졸루정(拙陋亭)
8,2,4,5,36.59639064,128.7524116,흥해배씨 가수천재사(興海裵氏 嘉水川齋舍)
8,2,4,5,36.68697417,128.6990209,사익재(四益齋)
8,2,4,5,36.66154383,128.6972539,도계서원(道溪書院)
8,2,4,5,36.6615847,128.6969148,안동권씨 도촌문중종택(安東權氏 道村門中宗宅)
8,2,4,5,36.61080437,128.6682403,소계서당(邵溪書堂)
8,2,4,5,36.6317932,128.6429398,봉송정(鳳松亭)
8,2,4,5,36.61636127,128.6615822,유유헌(悠悠軒)
8,2,4,5,36.60754776,128.6671017,동호정(東胡亭)
8,2,2,4,36.63700598,128.6515259,봉림정사(鳳林精舍)
8,2,4,5,36.54222248,128.4684007,취담정(翠潭亭)
8,2,4,5,36.55130709,128.5109398,파산정(巴山亭)
8,2,4,5,36.57403594,128.5222233,노동서사(魯東書舍)
8,2,4,5,36.57403594,128.5222233,노동재사(魯東齋舍)
8,2,4,5,36.57409797,128.5232925,동곡재사(東谷齋舍)
8,2,4,5,36.57437208,128.5266582,야유당(野遺堂)
8,2,4,6,36.4660906,128.6653657,구천강당(龜川講堂)
8,2,4,5,36.45027692,128.6750387,허영정(許潁亭)
8,2,4,5,36.45781446,128.6654296,성남정(星南亭)
8,2,4,5,36.46638604,128.6638236,수은종택(睡隱宗宅)
8,2,4,5,36.46715288,128.6641434,수옥정(漱玉停)
8,2,4,5,36.52160319,128.7176435,산천정사(山泉精舍)
8,2,4,5,36.5252088,128.7010008,남분지고택(南賁趾古宅)
8,2,4,5,36.52507294,128.8542663,임호서당(臨湖書堂)
8,2,4,5,36.527562,128.8414478,갈계정(葛溪亭)
8,2,4,5,36.51065178,128.8493602,송하재사(松下齋舍)
8,2,4,5,36.47244312,128.8137918,안동김씨재사(安東金氏齋舍)
8,2,2,2,36.52070546,128.8658932,죽림헌(竹臨軒)
8,2,4,5,36.52023603,128.8551621,괴와구려(愧窩舊廬)
8,2,4,5,36.50638822,128.8530714,예천임씨 금양파 종택(醴泉林氏 錦陽派 宗宅)
8,2,4,5,36.70354232,128.8643923,성재(惺齋)
8,2,4,5,36.7178784,128.9281946,오월정(梧月亭)
8,2,4,5,36.75561807,128.9432785,자운재사(紫雲齋舍)
8,2,4,5,36.74015404,128.866742,목재고택(穆齋古宅)
8,2,4,5,36.73146757,128.8724268,사은구장(仕隱舊庄)
8,2,4,5,36.73146757,128.8724268,원대고택(遠臺古宅)
8,2,4,5,36.74198869,128.8373254,도계정사(兜溪精舍)
8,2,4,5,36.57342908,128.7687332,서운정(栖雲亭)
8,2,4,5,36.75170118,128.8199875,침천정(枕泉亭)
8,2,4,5,36.73022161,128.8575288,하계정(霞溪亭)
8,2,4,5,36.78766991,128.7387329,간재종택(艮齋宗宅)
8,2,4,5,36.78726331,128.7390032,청천와(聽天窩)
8,2,4,5,36.72591144,128.763144,영모암(永慕庵)
8,2,4,5,36.72469745,128.7641789,능동재사(陵洞齋舍)
8,2,4,5,36.74985278,128.8300607,요산정(樂山亭)
8,2,4,5,36.68918818,128.7658061,추원재(追遠齋)
8,2,4,5,36.69985614,128.7682298,영모정(永慕亭)
8,2,4,5,36.78404326,128.7753914,영모정(永慕亭)
8,2,4,5,36.60779557,128.7176535,영양남씨 연원재사(英陽南氏 燕院齋舍)
8,2,4,5,36.74961471,128.8715463,선성김씨 전의비(宣城金氏 傳疑碑)
8,2,4,5,36.75168546,128.87671,봉성금씨 변의비(鳳城琴氏?疑碑)
8,2,4,5,36.5698856,128.5131223,안호정(雁湖亭)
8,2,4,5,36.57353496,128.813741,영벽헌(暎碧軒)
8,2,4,5,36.59771337,128.5226794,해저댁고택
8,2,4,5,36.59711258,128.5203343,간산고택
8,2,4,5,36.57715745,128.7647434,민속촌
8,2,4,5,36.67886434,128.7512966,청주정씨 추원재 재사(淸州鄭氏 追遠齋 齋舍)
8,2,4,5,36.53831108,128.6553858,안동판관 김성경 유허비(安東判官 金成慶 遺墟碑)
8,2,4,5,36.52370982,128.6922666,김한백 효자비각(金漢伯 孝子碑閣)
8,2,4,5,36.53901939,128.7745231,세효각(世孝閣)
8,2,4,5,36.5055965,128.8536909,만초고택(晩樵古宅)
8,2,4,5,36.66758137,128.8687942,정정재(鼎井齋)
8,2,4,5,36.7411358,128.8030886,야당정(野塘亭)
8,2,4,5,36.6077694,128.5767767,동지공 사당(同知公 祠堂)
8,2,4,5,36.6318087,128.7877618,동리정사(東籬精舍)
8,2,4,5,36.44584281,128.6769017,동리재사(東籬齋舍)
8,2,4,5,36.53984224,128.6664506,함경당(涵鏡堂)
8,2,4,5,36.69300723,128.8708685,정성재(定省齋)
8,2,4,5,36.62594792,128.6473318,독실재사(篤實齋舍)
8,2,4,5,36.43595834,128.9155348,돈수재(遯?齎)
8,2,4,5,36.72401397,128.8725439,월란정사(月瀾精舍)
8,2,4,5,36.73902244,128.882293,갈운정(葛雲亭)
8,2,4,5,36.64599557,128.8589921,낙은정(洛隱亭)
8,2,4,5,36.41732548,128.9164192,일산고택(逸山古宅)
8,2,4,5,36.5832844,128.5462964,안동김씨 역동재사(台庄齋舍)
8,2,4,5,36.5832844,128.5462964,안동김씨 양소당 별묘       (安東金氏 養素堂 別廟)
8,2,4,5,36.69032935,128.6970138,진주강씨 산고재사(晉州姜氏 山皐齋舍)
8,2,4,5,36.68889277,128.7022136,일원재(一源齋)
8,2,4,5,36.43592736,128.6599035,상현정(象賢亭)
8,2,4,5,36.62995216,128.8544972,도목정사(道睦精舍)
8,2,4,5,36.36940278,128.963618,대은정(大隱亭)
8,2,4,5,36.58741522,128.7418506,설월당(雪月堂)
8,2,4,5,36.52093693,128.5594378,익양서당(益陽書堂)
8,2,4,5,36.56025999,128.6684975,연어헌(鳶魚軒)
8,2,4,5,36.58477816,128.6677827,한서재(寒栖齋)
9,2,2,5,35.47540912,129.0563672,통도사 대웅전 및 금강계단
9,2,2,3,35.47540912,129.0563672,통도사 삼층석탑
9,2,2,5,35.42606271,128.951466,신흥사 대광전
9,2,1,2,35.356951,129.0498863,북정리 고분군
9,2,2,6,35.47540912,129.0563672,자장암 마애아미타여래삼존상
10,2,4,5,36.6316456,129.0902098,감천리 낙안오씨종택(甘川里 樂安吳氏宗宅)
10,2,4,5,36.6332212,129.0881453,감천리 오승찬가옥(甘川里 吳昇燦家屋)
10,2,4,6,36.6306852,129.0897892,감천리 병암재(甘川里 ?巖齋)
10,2,4,6,36.63144354,129.0892396,감천리 교봉재(甘川里 轎峰齋)
10,2,4,6,36.6324936,129.0871808,감천리 송산재(甘川里 松山齋)
10,2,4,5,36.6333797,129.0890603,감천리 화수재(甘川里 花樹齋)
10,2,4,6,36.6303893,129.0921203,감천리 연소정(甘川里 蓮沼亭)
10,2,4,5,36.6311932,129.0892358,감천리 김순남가옥
10,2,4,6,36.650577,129.1567204,대천리 문월당(大川里 問月堂)
10,2,4,6,36.64873276,129.1531781,대천리 송원정(大川里 松源亭)
10,2,4,7,36.64779728,129.1608481,대천리 오삼성 효자각(大川里 吳三省 孝子閣)
10,2,4,6,36.64873276,129.1531781,대천리 오창범가옥(大泉里 吳昌範家屋)
10,2,4,6,36.6688349,129.1143606,동부리 도항재(東部里 道項齋)
10,2,4,7,36.67888702,129.1173016,동부리 고인돌군(東部里 고인돌群)
10,2,4,6,36.63300576,129.2002823,무창리 천언유정효각(茂蒼里 千彦裕旌孝閣)
10,2,4,6,36.67380697,129.1368257,삼지리 연대암 관음전(三池里 蓮臺庵 觀音殿)
10,2,4,6,36.6850353,129.1519197,상원리 율수당(上元里 聿修堂)
10,2,4,7,36.66735774,129.1126844,서부리 삼층석탑(西部里 三層石塔)
10,2,4,6,36.6648878,129.1391553,하원리 조임신도비각(下元里 趙任神道碑閣)
10,2,4,5,36.65034353,129.1142219,현리 영성사 대웅전(縣里 永成寺 大雄殿)
10,2,4,7,36.6545661,129.1078278,현리 권영성 창선비(縣里 權永成 彰善碑)
10,2,1,3,36.6545661,129.1078278,현리 산성 석실고분군(縣里 山城 石室古墳群)
10,2,2,6,36.65624634,129.1045596,현리 무량사(縣里 無量寺)
10,2,4,7,36.64735271,129.1702916,화천리 한양조씨재사(化川里 漢陽趙氏齋舍)
10,2,4,6,36.5910109,129.0886096,산해리 변씨재사(山海里 ?氏齋舍)
10,2,4,5,36.6108081,129.0700983,영양 연당리 정종대 가옥
10,2,4,5,36.6009095,129.0657545,신사리 용암정(蓉巖亭)
10,2,4,7,36.579951,129.0857695,삼산리 영모재(三山里 永慕齋)
10,2,4,6,36.5795652,129.0854348,삼산리 가은정(三山里 稼隱亭)
10,2,4,6,36.5920127,129.0902649,신구리 부용재(新邱里 芙蓉齋)
10,2,4,6,36.5918607,129.0910779,신구리 기암정(新邱里 沂巖亭)
10,2,2,5,36.6017605,129.0868007,신구리 석불좌상(新邱里 石佛坐像)
10,2,4,5,36.5975139,129.0802526,신사리 남곡정사(新泗里 南谷精舍)
10,2,4,7,36.59704364,129.0829522,신사리 석탑(新泗里 石塔)
10,2,4,6,36.61109045,129.070727,연당리 정세훈가옥(蓮塘里 鄭世勳家屋)
10,2,4,6,36.6115152,129.070483,연당리 정수달가옥(蓮塘里 鄭壽達家屋)
10,2,4,5,36.61172136,129.0703562,연당리 정수용가옥(蓮塘里 鄭壽鎔家屋)
10,2,4,5,36.61172584,129.0706689,연당리 정용상 가옥(蓮塘里 鄭鏞商家屋)
10,2,4,6,36.61102822,129.0702176,연당리 정중호가옥(蓮塘里 鄭中鎬家屋)
10,2,4,6,36.61147917,129.0708905,연당리 정휘숙가옥(蓮塘里 鄭輝淑家屋)
10,2,4,6,36.6132326,129.0656037,연당리 임천재(蓮塘里 臨川齋 / 輞邱齋舍)
10,2,4,6,36.61140793,129.0721737,연당리 영모당(蓮塘里 永慕堂 / 桐坡齋)
10,2,4,6,36.62542863,129.0649063,연당리 한후정(蓮塘里 寒後亭)
10,2,4,6,36.66429663,129.0108646,구매리 괴정재(九梅里 槐井齋)
10,2,4,6,36.6647916,129.0093612,구매리 구산정(九梅里 九山亭)
10,2,4,6,36.6676688,129.0058905,구매리 산옹초려(九梅里 山翁草廬)
10,2,4,6,36.6658863,129.0093757,구매리 초계정(九梅里 蕉溪亭)
10,2,4,6,36.7272479,129.037649,기포리 경산정(幾浦里 ?山亭)
10,2,2,5,36.7412871,129.0553192,기포리 영산사석불좌상(基浦里 靈山舍石佛坐像)
10,2,4,7,36.75599572,129.0301667,무진리 무진리사지(無盡里 無盡里寺址)
10,2,4,7,36.7556317,129.0300927,무진리 한양조씨재사(無盡里 漢陽趙氏齋舍)
10,2,4,6,36.7159807,129.0735791,산운리 최진만효자각(山雲里 崔鎭萬孝子閣)
10,2,4,6,36.6375269,129.0660453,상청리 학천서당(上靑里 學川書堂)
10,2,4,6,36.62922848,129.0626123,저리 금계재(苧里 琴溪齋)
10,2,4,6,36.6301227,129.0630196,저리 장암정(苧里 章巖亭)
10,2,4,6,36.6316733,129.0633586,저리 초계정(苧里 樵溪亭)
10,2,4,6,36.6312698,129.0637243,저리 김세종가옥
10,2,4,6,36.67890504,129.0583285,정족리 가오정(鼎足里 佳梧亭)
10,2,4,7,36.6904528,129.0821409,정족리 흥림사지(正足里 興霖寺址)
10,2,4,6,36.6608294,129.0597719,청기리 세석거택(靑杞里 洗石居宅)
10,2,4,5,36.6606583,129.0618477,청기리 이창환가옥(靑杞里 李昌煥家屋)
10,2,4,6,36.66175409,129.0602772,청기리 조계정(靑杞里 造溪亭)
